Rank,Genre
15249,Strategy
15250,Platform
15251,Action
15252,Strategy
15253,Shooter
15254,Shooter
15255,Adventure
15256,Misc
15257,Action
15258,Fighting
15259,Sports
15260,Action
15261,Racing
15262,Puzzle
15263,Misc
15264,Sports
15265,Adventure
15266,Platform
15267,Action
15268,Racing
15269,Adventure
15270,Role-Playing
15271,Action
15272,Shooter
15273,Simulation
15274,Racing
15275,Strategy
15276,Misc
15277,Misc
15278,Misc
15279,Shooter
15280,Adventure
15281,Misc
15282,Shooter
15283,Misc
15284,Adventure
15285,Adventure
15286,Adventure
15287,Sports
15288,Puzzle
15289,Adventure
15290,Adventure
15291,Strategy
15292,Misc
15293,Adventure
15294,Strategy
15295,Adventure
15296,Adventure
15297,Action
15298,Platform
15299,Adventure
15300,Adventure
15301,Racing
15302,Role-Playing
15303,Racing
15304,Adventure
15305,Platform
15306,Adventure
15307,Platform
15308,Action
15309,Misc
15310,Role-Playing
15311,Strategy
15312,Strategy
15313,Role-Playing
15314,Fighting
15315,Racing
15316,Puzzle
15317,Adventure
15318,Adventure
15319,Adventure
15320,Action
15321,Adventure
15322,Sports
15323,Adventure
15324,Action
15325,Adventure
15326,Action
15327,Simulation
15328,Misc
15329,Role-Playing
15330,Shooter
15331,Adventure
15332,Role-Playing
15333,Fighting
15334,Role-Playing
15335,Shooter
15336,Action
15337,Adventure
15338,Puzzle
15339,Action
15340,Role-Playing
15341,Action
15342,Shooter
15343,Adventure
15344,Role-Playing
15345,Adventure
15346,Racing
15347,Simulation
15348,Sports
15349,Adventure
15350,Action
15351,Sports
15352,Strategy
15353,Shooter
15354,Shooter
15355,Action
15356,Simulation
15357,Action
15358,Action
15359,Fighting
15360,Adventure
15361,Adventure
15362,Misc
15363,Sports
15364,Platform
15365,Racing
15366,Shooter
15367,Adventure
15368,Simulation
15369,Role-Playing
15370,Adventure
15371,Adventure
15372,Role-Playing
15373,Adventure
15374,Action
15375,Sports
15376,Puzzle
15377,Simulation
15378,Strategy
15379,Racing
15380,Simulation
15381,Adventure
15382,Adventure
15383,Role-Playing
15384,Platform
15385,Action
15386,Action
15387,Misc
15388,Role-Playing
15389,Misc
15390,Racing
15391,Adventure
15392,Racing
15393,Role-Playing
15394,Misc
15395,Action
15396,Role-Playing
15397,Action
15398,Simulation
15399,Simulation
15400,Action
15401,Role-Playing
15402,Racing
15403,Adventure
15404,Sports
15405,Sports
15406,Action
15407,Action
15408,Adventure
15409,Fighting
15410,Racing
15411,Action
15412,Role-Playing
15413,Simulation
15414,Sports
15415,Puzzle
15416,Adventure
15417,Strategy
15418,Simulation
15419,Adventure
15420,Strategy
15421,Puzzle
15422,Role-Playing
15423,Misc
15424,Adventure
15425,Adventure
15426,Simulation
15427,Adventure
15428,Platform
15429,Strategy
15430,Simulation
15431,Role-Playing
15432,Sports
15433,Simulation
15434,Action
15435,Action
15436,Role-Playing
15437,Adventure
15438,Puzzle
15439,Shooter
15440,Action
15441,Simulation
15442,Puzzle
15443,Action
15444,Action
15445,Action
15446,Sports
15447,Puzzle
15448,Role-Playing
15449,Strategy
15450,Simulation
15451,Action
15452,Action
15453,Action
15454,Strategy
15455,Role-Playing
15456,Role-Playing
15457,Shooter
15458,Adventure
15459,Fighting
15460,Adventure
15461,Sports
15462,Role-Playing
15463,Shooter
15464,Adventure
15465,Shooter
15466,Adventure
15467,Sports
15468,Action
15469,Platform
15470,Puzzle
15471,Strategy
15472,Action
15473,Adventure
15474,Sports
15475,Action
15476,Sports
15477,Action
15478,Role-Playing
15479,Racing
15480,Fighting
15481,Adventure
15482,Simulation
15483,Shooter
15484,Adventure
15485,Action
15486,Adventure
15487,Platform
15488,Strategy
15489,Strategy
15490,Platform
15491,Action
15492,Simulation
15493,Strategy
15494,Role-Playing
15495,Strategy
15496,Action
15497,Racing
15498,Misc
15499,Action
15500,Shooter
15501,Puzzle
15502,Sports
15503,Misc
15504,Simulation
15505,Strategy
15506,Fighting
15507,Shooter
15508,Shooter
15509,Adventure
15510,Action
15511,Adventure
15512,Action
15513,Adventure
15514,Misc
15515,Action
15516,Role-Playing
15517,Shooter
15518,Puzzle
15519,Role-Playing
15520,Simulation
15521,Racing
15522,Simulation
15523,Misc
15524,Action
15525,Racing
15526,Misc
15527,Adventure
15528,Action
15529,Adventure
15530,Adventure
15531,Sports
15532,Action
15533,Sports
15534,Action
15535,Action
15536,Misc
15537,Shooter
15538,Shooter
15539,Action
15540,Action
15541,Simulation
15542,Puzzle
15543,Action
15544,Shooter
15545,Adventure
15546,Action
15547,Misc
15548,Simulation
15549,Adventure
15550,Misc
15551,Shooter
15552,Adventure
15553,Adventure
15554,Strategy
15555,Adventure
15556,Sports
15557,Adventure
15558,Action
15559,Misc
15560,Adventure
15561,Platform
15562,Role-Playing
15563,Action
15564,Action
15565,Adventure
15566,Sports
15567,Adventure
15568,Role-Playing
15569,Misc
15570,Simulation
15571,Racing
15572,Role-Playing
15573,Action
15574,Strategy
15575,Action
15576,Sports
15577,Misc
15578,Action
15579,Role-Playing
15580,Misc
15581,Action
15582,Sports
15583,Sports
15584,Misc
15585,Racing
15586,Puzzle
15587,Adventure
15588,Simulation
15589,Role-Playing
15590,Misc
15591,Action
15592,Puzzle
15593,Misc
15594,Puzzle
15595,Sports
15596,Sports
15597,Racing
15598,Action
15599,Shooter
15600,Sports
15601,Shooter
15602,Fighting
15603,Simulation
15604,Strategy
15605,Misc
15606,Adventure
15607,Puzzle
15608,Shooter
15609,Misc
15610,Action
15611,Action
15612,Shooter
15613,Sports
15614,Adventure
15615,Action
15616,Action
15617,Adventure
15618,Action
15619,Misc
15620,Racing
15621,Action
15622,Adventure
15623,Adventure
15624,Sports
15625,Puzzle
15626,Adventure
15627,Puzzle
15628,Adventure
15629,Action
15630,Racing
15631,Action
15632,Fighting
15633,Role-Playing
15634,Fighting
15635,Puzzle
15636,Simulation
15637,Action
15638,Action
15639,Misc
15640,Shooter
15641,Role-Playing
15642,Action
15643,Action
15644,Adventure
15645,Role-Playing
15646,Action
15647,Sports
15648,Sports
15649,Sports
15650,Sports
15651,Role-Playing
15652,Sports
15653,Misc
15654,Simulation
15655,Role-Playing
15656,Sports
15657,Puzzle
15658,Platform
15659,Platform
15660,Racing
15661,Action
15662,Misc
15663,Strategy
15664,Sports
15665,Shooter
15666,Role-Playing
15667,Misc
15668,Misc
15669,Racing
15670,Racing
15671,Racing
15672,Role-Playing
15673,Puzzle
15674,Shooter
15675,Sports
15676,Role-Playing
15677,Shooter
15678,Platform
15679,Action
15680,Sports
15681,Misc
15682,Adventure
15683,Role-Playing
15684,Strategy
15685,Simulation
15686,Adventure
15687,Simulation
15688,Misc
15689,Strategy
15690,Sports
15691,Action
15692,Adventure
15693,Shooter
15694,Adventure
15695,Adventure
15696,Shooter
15697,Puzzle
15698,Strategy
15699,Adventure
15700,Misc
15701,Misc
15702,Action
15703,Action
15704,Adventure
15705,Adventure
15706,Adventure
15707,Misc
15708,Adventure
15709,Adventure
15710,Adventure
15711,Adventure
15712,Strategy
15713,Adventure
15714,Action
15715,Adventure
15716,Role-Playing
15717,Action
15718,Misc
15719,Adventure
15720,Shooter
15721,Action
15722,Adventure
15723,Action
15724,Adventure
15725,Role-Playing
15726,Fighting
15727,Adventure
15728,Strategy
15729,Adventure
15730,Sports
15731,Action
15732,Strategy
15733,Racing
15734,Action
15735,Action
15736,Misc
15737,Racing
15738,Platform
15739,Adventure
15740,Adventure
15741,Misc
15742,Sports
15743,Action
15744,Strategy
15745,Simulation
15746,Misc
15747,Adventure
15748,Action
15749,Sports
15750,Misc
15751,Action
15752,Action
15753,Simulation
15754,Misc
15755,Adventure
15756,Adventure
15757,Action
15758,Shooter
15759,Sports
15760,Racing
15761,Puzzle
15762,Puzzle
15763,Adventure
15764,Action
15765,Misc
15766,Role-Playing
15767,Action
15768,Strategy
15769,Action
15770,Adventure
15771,Action
15772,Action
15773,Adventure
15774,Adventure
15775,Puzzle
15776,Racing
15777,Shooter
15778,Adventure
15779,Misc
15780,Strategy
15781,Adventure
15782,Action
15783,Action
15784,Shooter
15785,Simulation
15786,Misc
15787,Platform
15788,Racing
15789,Role-Playing
15790,Action
15791,Adventure
15792,Action
15793,Sports
15794,Action
15795,Sports
15796,Adventure
15797,Shooter
15798,Simulation
15799,Sports
15800,Platform
15801,Action
15802,Sports
15803,Racing
15804,Strategy
15805,Sports
15806,Adventure
15807,Shooter
15808,Misc
15809,Adventure
15810,Role-Playing
15811,Action
15812,Sports
15813,Action
15814,Racing
15815,Adventure
15816,Strategy
15817,Puzzle
15818,Action
15819,Sports
15820,Shooter
15821,Strategy
15822,Action
15823,Sports
15824,Strategy
15825,Action
15826,Action
15827,Adventure
15828,Puzzle
15829,Misc
15830,Misc
15831,Shooter
15832,Adventure
15833,Misc
15834,Simulation
15835,Simulation
15836,Platform
15837,Strategy
15838,Shooter
15839,Puzzle
15840,Sports
15841,Action
15842,Adventure
15843,Role-Playing
15844,Action
15845,Misc
15846,Misc
15847,Adventure
15848,Adventure
15849,Action
15850,Role-Playing
15851,Shooter
15852,Misc
15853,Sports
15854,Racing
15855,Shooter
15856,Shooter
15857,Simulation
15858,Role-Playing
15859,Misc
15860,Adventure
15861,Action
15862,Action
15863,Platform
15864,Adventure
15865,Adventure
15866,Action
15867,Adventure
15868,Sports
15869,Strategy
15870,Action
15871,Action
15872,Strategy
15873,Racing
15874,Adventure
15875,Shooter
15876,Shooter
15877,Simulation
15878,Sports
15879,Action
15880,Misc
15881,Misc
15882,Misc
15883,Strategy
15884,Adventure
15885,Shooter
15886,Adventure
15887,Racing
15888,Adventure
15889,Fighting
15890,Strategy
15891,Sports
15892,Adventure
15893,Platform
15894,Shooter
15895,Action
15896,Adventure
15897,Racing
15898,Shooter
15899,Racing
15900,Simulation
15901,Adventure
15902,Shooter
15903,Simulation
15904,Action
15905,Strategy
15906,Simulation
15907,Adventure
15908,Misc
15909,Misc
15910,Action
15911,Adventure
15912,Platform
15913,Adventure
15914,Role-Playing
15915,Strategy
15916,Platform
15917,Adventure
15918,Misc
15919,Racing
15920,Role-Playing
15921,Misc
15922,Platform
15923,Role-Playing
15924,Misc
15925,Role-Playing
15926,Role-Playing
15927,Strategy
15928,Action
15929,Action
15930,Racing
15931,Fighting
15932,Misc
15933,Action
15934,Racing
15935,Adventure
15936,Adventure
15937,Action
15938,Simulation
15939,Simulation
15940,Simulation
15941,Shooter
15942,Action
15943,Action
15944,Adventure
15945,Misc
15946,Action
15947,Adventure
15948,Adventure
15949,Shooter
15950,Adventure
15951,Misc
15952,Misc
15953,Action
15954,Racing
15955,Adventure
15956,Action
15957,Racing
15958,Adventure
15959,Role-Playing
15960,Adventure
15961,Strategy
15962,Misc
15963,Adventure
15964,Simulation
15965,Strategy
15966,Simulation
15967,Puzzle
15968,Strategy
15969,Simulation
15970,Simulation
15971,Simulation
15972,Strategy
15973,Racing
15974,Adventure
15975,Adventure
15976,Adventure
15977,Adventure
15978,Misc
15979,Adventure
15980,Racing
15981,Action
15982,Adventure
15983,Action
15984,Action
15985,Action
15986,Misc
15987,Puzzle
15988,Simulation
15989,Adventure
15990,Action
15991,Sports
15992,Role-Playing
15993,Fighting
15994,Platform
15995,Puzzle
15996,Fighting
15997,Adventure
15998,Sports
15999,Adventure
16000,Action
16001,Fighting
16002,Fighting
16003,Misc
16004,Misc
16005,Role-Playing
16006,Shooter
16007,Adventure
16008,Adventure
16009,Adventure
16010,Role-Playing
16011,Role-Playing
16012,Role-Playing
16013,Shooter
16014,Shooter
16015,Sports
16016,Strategy
16017,Strategy
16018,Simulation
16019,Misc
16020,Shooter
16021,Strategy
16022,Action
16023,Action
16024,Adventure
16025,Sports
16026,Action
16027,Misc
16028,Role-Playing
16029,Sports
16030,Adventure
16031,Adventure
16032,Adventure
16033,Simulation
16034,Adventure
16035,Adventure
16036,Platform
16037,Shooter
16038,Action
16039,Misc
16040,Sports
16041,Misc
16042,Adventure
16043,Strategy
16044,Puzzle
16045,Role-Playing
16046,Role-Playing
16047,Adventure
16048,Misc
16049,Strategy
16050,Misc
16051,Misc
16052,Action
16053,Adventure
16054,Strategy
16055,Adventure
16056,Platform
16057,Fighting
16058,Sports
16059,Adventure
16060,Sports
16061,Racing
16062,Racing
16063,Misc
16064,Simulation
16065,Sports
16066,Strategy
16067,Action
16068,Action
16069,Misc
16070,Simulation
16071,Fighting
16072,Adventure
16073,Strategy
16074,Misc
16075,Simulation
16076,Strategy
16077,Puzzle
16078,Action
16079,Sports
16080,Role-Playing
16081,Puzzle
16082,Puzzle
16083,Sports
16084,Sports
16085,Adventure
16086,Adventure
16087,Role-Playing
16088,Racing
16089,Adventure
16090,Sports
16091,Adventure
16092,Adventure
16093,Racing
16094,Racing
16095,Racing
16096,Action
16097,Adventure
16098,Action
16099,Action
16100,Racing
16101,Action
16102,Adventure
16103,Misc
16104,Action
16105,Misc
16106,Adventure
16107,Action
16108,Racing
16109,Action
16110,Adventure
16111,Misc
16112,Action
16113,Shooter
16114,Adventure
16115,Adventure
16116,Sports
16117,Adventure
16118,Puzzle
16119,Adventure
16120,Misc
16121,Sports
16122,Adventure
16123,Action
16124,Racing
16125,Strategy
16126,Action
16127,Action
16128,Adventure
16129,Simulation
16130,Sports
16131,Adventure
16132,Adventure
16133,Adventure
16134,Misc
16135,Adventure
16136,Action
16137,Misc
16138,Shooter
16139,Action
16140,Role-Playing
16141,Sports
16142,Action
16143,Fighting
16144,Racing
16145,Sports
16146,Action
16147,Simulation
16148,Puzzle
16149,Action
16150,Action
16151,Racing
16152,Simulation
16153,Adventure
16154,Action
16155,Adventure
16156,Role-Playing
16157,Adventure
16158,Adventure
16159,Adventure
16160,Fighting
16161,Action
16162,Platform
16163,Shooter
16164,Platform
16165,Sports
16166,Role-Playing
16167,Adventure
16168,Adventure
16169,Puzzle
16170,Action
16171,Adventure
16172,Adventure
16173,Simulation
16174,Puzzle
16175,Strategy
16176,Strategy
16177,Misc
16178,Action
16179,Action
16180,Simulation
16181,Platform
16182,Sports
16183,Fighting
16184,Shooter
16185,Misc
16186,Adventure
16187,Fighting
16188,Adventure
16189,Strategy
16190,Puzzle
16191,Misc
16192,Racing
16193,Misc
16194,Strategy
16195,Shooter
16196,Fighting
16197,Platform
16198,Action
16199,Fighting
16200,Strategy
16201,Misc
16202,Adventure
16203,Action
16204,Adventure
16205,Action
16206,Adventure
16207,Adventure
16208,Shooter
16209,Misc
16210,Adventure
16211,Misc
16212,Racing
16213,Puzzle
16214,Adventure
16215,Misc
16216,Adventure
16217,Action
16218,Action
16219,Action
16220,Role-Playing
16221,Sports
16222,Racing
16223,Action
16224,Action
16225,Action
16226,Adventure
16227,Role-Playing
16228,Adventure
16229,Sports
16230,Action
16231,Puzzle
16232,Shooter
16233,Action
16234,Role-Playing
16235,Adventure
16236,Role-Playing
16237,Adventure
16238,Adventure
16239,Adventure
16240,Adventure
16241,Platform
16242,Strategy
16243,Role-Playing
16244,Role-Playing
16245,Shooter
16246,Misc
16247,Racing
16248,Racing
16249,Role-Playing
16250,Fighting
16251,Simulation
16252,Action
16253,Platform
16254,Misc
16255,Adventure
16256,Misc
16257,Platform
16258,Adventure
16259,Shooter
16260,Role-Playing
16261,Sports
16262,Action
16263,Action
16264,Misc
16265,Adventure
16266,Shooter
16267,Strategy
16268,Adventure
16269,Adventure
16270,Misc
16271,Action
16272,Action
16273,Racing
16274,Puzzle
16275,Adventure
16276,Strategy
16277,Action
16278,Misc
16279,Racing
16280,Adventure
16281,Puzzle
16282,Misc
16283,Fighting
16284,Shooter
16285,Adventure
16286,Shooter
16287,Misc
16288,Action
16289,Strategy
16290,Shooter
16291,Adventure
16292,Strategy
16293,Adventure
16294,Adventure
16295,Sports
16296,Simulation
16297,Adventure
16298,Action
16299,Action
16300,Misc
16301,Fighting
16302,Strategy
16303,Action
16304,Action
16305,Puzzle
16306,Action
16307,Racing
16308,Misc
16309,Racing
16310,Racing
16311,Shooter
16312,Racing
16313,Misc
16314,Strategy
16315,Action
16316,Strategy
16317,Adventure
16318,Adventure
16319,Adventure
16320,Adventure
16321,Role-Playing
16322,Action
16323,Puzzle
16324,Misc
16325,Adventure
16326,Racing
16327,Action
16328,Racing
16329,Role-Playing
16330,Shooter
16331,Simulation
16332,Role-Playing
16333,Fighting
16334,Role-Playing
16335,Strategy
16336,Adventure
16337,Shooter
16338,Puzzle
16339,Misc
16340,Adventure
16341,Adventure
16342,Shooter
16343,Racing
16344,Adventure
16345,Simulation
16346,Adventure
16347,Simulation
16348,Misc
16349,Action
16350,Misc
16351,Misc
16352,Adventure
16353,Action
16354,Sports
16355,Racing
16356,Sports
16357,Racing
16358,Role-Playing
16359,Action
16360,Puzzle
16361,Adventure
16362,Sports
16363,Adventure
16364,Strategy
16365,Racing
16366,Action
16367,Strategy
16368,Adventure
16369,Adventure
16370,Action
16371,Adventure
16372,Adventure
16373,Adventure
16374,Adventure
16375,Action
16376,Strategy
16377,Role-Playing
16378,Racing
16379,Puzzle
16380,Misc
16381,Puzzle
16382,Racing
16383,Action
16384,Role-Playing
16385,Strategy
16386,Simulation
16387,Misc
16388,Sports
16389,Action
16390,Adventure
16391,Adventure
16392,Sports
16393,Sports
16394,Sports
16395,Adventure
16396,Adventure
16397,Misc
16398,Sports
16399,Action
16400,Adventure
16401,Misc
16402,Role-Playing
16403,Sports
16404,Adventure
16405,Action
16406,Adventure
16407,Adventure
16408,Action
16409,Action
16410,Fighting
16411,Racing
16412,Adventure
16413,Fighting
16414,Action
16415,Adventure
16416,Action
16417,Misc
16418,Fighting
16419,Adventure
16420,Puzzle
16421,Sports
16422,Adventure
16423,Sports
16424,Adventure
16425,Simulation
16426,Adventure
16427,Puzzle
16428,Adventure
16429,Sports
16430,Role-Playing
16431,Racing
16432,Simulation
16433,Adventure
16434,Adventure
16435,Adventure
16436,Shooter
16437,Adventure
16438,Adventure
16439,Strategy
16440,Sports
16441,Action
16442,Action
16443,Shooter
16444,Sports
16445,Racing
16446,Adventure
16447,Action
16448,Sports
16449,Adventure
16450,Action
16451,Action
16452,Role-Playing
16453,Action
16454,Adventure
16455,Action
16456,Action
16457,Adventure
16458,Fighting
16459,Misc
16460,Misc
16461,Action
16462,Sports
16463,Action
16464,Sports
16465,Sports
16466,Adventure
16467,Puzzle
16468,Simulation
16469,Role-Playing
16470,Adventure
16471,Role-Playing
16472,Adventure
16473,Misc
16474,Racing
16475,Action
16476,Adventure
16477,Strategy
16478,Shooter
16479,Shooter
16480,Action
16481,Strategy
16482,Adventure
16483,Simulation
16484,Role-Playing
16485,Fighting
16486,Strategy
16487,Misc
16488,Action
16489,Adventure
16490,Misc
16491,Puzzle
16492,Racing
16493,Racing
16494,Sports
16495,Misc
16496,Action
16497,Puzzle
16498,Action
16499,Strategy
16500,Puzzle
16501,Platform
16502,Action
16503,Adventure
16504,Shooter
16505,Adventure
16506,Adventure
16507,Adventure
16508,Misc
16509,Fighting
16510,Adventure
16511,Role-Playing
16512,Action
16513,Strategy
16514,Simulation
16515,Puzzle
16516,Misc
16517,Simulation
16518,Role-Playing
16519,Misc
16520,Action
16521,Puzzle
16522,Misc
16523,Role-Playing
16524,Adventure
16525,Racing
16526,Misc
16527,Adventure
16528,Role-Playing
